x,y
1.9525401570929901,7.112661471849204
8.60757465489678,-9.199681072313407
4.110535042865756,9.407760884903794
1.7953273198758737,18.48754180469753
-3.0538080264438108,-10.04987425920168
5.835764522666246,3.046293376713475
-2.4965115494923005,3.6816772508735625
15.670920031283188,2.8900762316349358
18.546510420041173,-11.076734694375268
-4.662339246968891,18.109960460679403
11.669001523306584,-2.1149848552949067
1.1557967901161774,13.85634689884511
2.7217824437572915,7.979171012700171
17.02386553170644,-8.102521965794654
-17.158557672084523,12.551912788099088
-16.51482801193837,-4.139770366120615
-19.19126410238697,15.244127884446463
13.30479382191752,3.2509149054343496
11.126270037994018,15.269414474194114
14.800485929872764,7.701263603110636
19.144733689310563,9.01017119278562
11.966342568668942,0.052975277068089355
-1.5408255098827262,18.243345388928958
11.221167051458217,5.759607969185495
-15.269022965242671,-3.045798057672812
5.596840853100954,4.255728565116975
-14.265868503638144,-19.23227206762666
17.786756681983356,-7.937007333018027
0.8739328700028679,6.406941499707401
-3.4135224003790583,-8.396895711582237
-9.41777551581492,4.720617159953662
10.969347577368666,-2.8492519621693546
-1.753986711338058,-14.58103743110199
2.7373579547459386,-8.06870696175877
-19.248407982545793,2.798596428050594
4.705419883035084,3.6349104499269274
4.483828908896857,2.9730099539831514
4.677359874990277,6.128032794285346
17.74992314058497,6.084130800067555
7.272811964139336,-2.743262582641041
-5.61968397704856,15.861863834042524
-2.518721848026342,-5.297525198084138
7.905247837090595,-2.5654029893749275
-17.590981134829207,15.676934200626881
6.670668617826706,12.24775956184343
6.825514784726376,8.155543341614653
-11.584697557046365,-15.990924507507955
-14.842948093805868,16.779304549786943
-7.382865963032646,8.569651981964455
-5.451569162295096,19.953880262714662
2.8078708167151873,-14.02206781368025
-2.4559394615071852,14.725042294728567
19.53495352236905,-13.500282612945007
-15.918207570078877,4.622382571353768
-11.644929756206611,-15.04720068602234
-13.547619284600149,13.920329172889375
6.1243330186159355,12.29275834900043
-9.868335898408716,2.7640295445837317
-1.3475690857477503,-3.7126681109600135
-10.22297631993589,-17.23332018179448
-13.64121665417921,7.897150925782547
-15.584994353427795,-1.8582926928772459
6.253183578610937,8.882223978813919
-14.472681946055449,14.65529303714517
-12.13670553279786,19.020860200115436
-5.250993173561437,14.23213369570444
12.839729193917407,-19.53143663259992
-16.11594896827755,-5.600877420865444
13.517796299952153,9.19962249696232
-16.156063684241477,-13.13481290954238
19.058378600535832,0.8414642481651704
-1.253951934091937,-17.826480466429857
19.070443527613484,-12.000139004143996
4.1938207898018405,-19.25912822157544
9.570543175932066,11.747908134296825
-18.43248830982717,-11.043012477584796
-8.687721496943617,-6.185932772123891
-15.192137551473245,17.123251738623637
-8.154392099114203,8.17657607694131
-15.250891241830239,-18.726442818747685
-7.280672824240959,-13.41223374008349
-3.4294802194132004,4.85913605999054
-17.434100146048625,3.089143544166703
7.698884774800796,-10.484287145019655
2.6640581682630042,17.36855991699175
-9.384420362422183,4.55863823863584
0.9299221386679868,1.4253121209983313
-16.242379569662333,3.5963990541828394
3.037859822247171,9.204881180670785
17.171847903048565,-7.522200180815926
-7.257241901947054,-4.071157511356326
6.6964151985472675,-11.606250040995114
-14.728085503824314,-12.552279764786554
8.65308816474262,17.774895599357343
-8.423756282111956,9.582031801971503
-12.672345519715327,-0.3816476552973178
3.4605173924033252,-10.903414881067071
-19.195698152500256,-9.825740729184282
13.157601168694526,-17.678833587044977
-19.812180952298117,-2.623334977675171
